node,commodity,level,year,time,value,unit
R12_AFR,resid_heat_gas,final,2050,year,2.8101889725281475,GWa
R12_AFR,resid_heat_lightoil,final,2050,year,1.4951156553238123,GWa
R12_AFR,resid_hotwater_biomass,final,2050,year,27.417858270546294,GWa
R12_AFR,resid_hotwater_coal,final,2050,year,6.308286209484914,GWa
R12_AFR,resid_hotwater_electr,final,2050,year,8.88690607259128,GWa
R12_AFR,resid_hotwater_gas,final,2050,year,13.522707943754856,GWa
R12_AFR,resid_hotwater_lightoil,final,2050,year,8.595030377894235,GWa
R12_AFR,resid_other_uses_electr,final,2050,year,0,GWa
R12_AFR,resid_cool_electr,final,2055,year,19.60359242164184,GWa
R12_AFR,resid_heat_biomass,final,2055,year,2.8052982546507432,GWa
R12_AFR,resid_heat_coal,final,2055,year,0.935834390895588,GWa
R12_AFR,resid_heat_electr,final,2055,year,1.2322883361461632,GWa
R12_AFR,resid_heat_gas,final,2055,year,3.4125936783219317,GWa
R12_AFR,resid_heat_lightoil,final,2055,year,1.6352977058055906,GWa
R12_AFR,resid_hotwater_biomass,final,2055,year,27.54918531907812,GWa
R12_AFR,resid_hotwater_coal,final,2055,year,6.398106854871953,GWa
R12_AFR,resid_hotwater_electr,final,2055,year,9.621146632010673,GWa
R12_AFR,resid_hotwater_gas,final,2055,year,16.79354591523384,GWa
R12_AFR,resid_hotwater_lightoil,final,2055,year,9.923462222003899,GWa
R12_AFR,resid_other_uses_electr,final,2055,year,0,GWa
R12_AFR,resid_cool_electr,final,2060,year,24.80976916484633,GWa
R12_AFR,resid_heat_biomass,final,2060,year,2.6779158582168185,GWa
R12_AFR,resid_heat_coal,final,2060,year,0.9139145389176082,GWa
R12_AFR,resid_heat_electr,final,2060,year,1.2259028202907984,GWa
R12_AFR,resid_heat_gas,final,2060,year,4.032972822929653,GWa
R12_AFR,resid_heat_lightoil,final,2060,year,1.7494142004528603,GWa
R12_AFR,resid_hotwater_biomass,final,2060,year,27.835921196023037,GWa
R12_AFR,resid_hotwater_coal,final,2060,year,6.532972211996661,GWa
R12_AFR,resid_hotwater_electr,final,2060,year,10.450446521564784,GWa
R12_AFR,resid_hotwater_gas,final,2060,year,20.627806215492946,GWa
R12_AFR,resid_hotwater_lightoil,final,2060,year,11.45144437795073,GWa
R12_AFR,resid_other_uses_electr,final,2060,year,0,GWa
R12_AFR,resid_cool_electr,final,2070,year,37.137545003233754,GWa
R12_AFR,resid_heat_biomass,final,2070,year,2.4143938410018055,GWa
R12_AFR,resid_heat_coal,final,2070,year,0.8279239592803055,GWa
R12_AFR,resid_heat_electr,final,2070,year,1.307327520335948,GWa
R12_AFR,resid_heat_gas,final,2070,year,4.98147925764801,GWa
R12_AFR,resid_heat_lightoil,final,2070,year,2.1189181090015916,GWa
R12_AFR,resid_hotwater_biomass,final,2070,year,28.699486625069223,GWa
R12_AFR,resid_hotwater_coal,final,2070,year,6.760816316487861,GWa
R12_AFR,resid_hotwater_electr,final,2070,year,13.147615744136198,GWa
R12_AFR,resid_hotwater_gas,final,2070,year,28.509375341470502,GWa
R12_AFR,resid_hotwater_lightoil,final,2070,year,15.810167239166855,GWa
R12_AFR,resid_other_uses_electr,final,2070,year,0,GWa
R12_AFR,resid_cool_electr,final,2080,year,49.516991428872245,GWa
R12_AFR,resid_heat_biomass,final,2080,year,2.1348466123866863,GWa
R12_AFR,resid_heat_coal,final,2080,year,0.7470084156874817,GWa
R12_AFR,resid_heat_electr,final,2080,year,1.3728049894386243,GWa
R12_AFR,resid_heat_gas,final,2080,year,5.7027651439783495,GWa
R12_AFR,resid_heat_lightoil,final,2080,year,2.4668841568050954,GWa
R12_AFR,resid_hotwater_biomass,final,2080,year,29.244506668364213,GWa
R12_AFR,resid_hotwater_coal,final,2080,year,6.948323460290289,GWa
R12_AFR,resid_hotwater_electr,final,2080,year,15.919948074749707,GWa
R12_AFR,resid_hotwater_gas,final,2080,year,36.43264391060332,GWa
R12_AFR,resid_hotwater_lightoil,final,2080,year,20.813237246805976,GWa
R12_AFR,resid_other_uses_electr,final,2080,year,0,GWa
